"","user","date.new","date.is_weekend","nonsocial_usage","social_usage","steps_total","valence"
"503",13676,"2020-04-19","1",NA,NA,152,NA
"504",13676,"2020-04-20","0",49,8,0,NA
"505",13676,"2020-04-21","0",3509,17232,1026,NA
"506",13676,"2020-04-22","0",10865,7288,525,NA
"507",13676,"2020-04-23","0",4000,4101,426,NA
"508",13676,"2020-04-24","0",8661,10002,192,NA
"509",13676,"2020-04-25","1",1161,3355,4435,NA
"510",13676,"2020-04-26","1",NA,NA,NA,-1
"511",18663,"2020-02-01","1",1996,6662,7977,-1
"512",18663,"2020-02-02","1",1449,2052,3421,-1
"513",18663,"2020-02-03","0",3567,456,7119,-1
"514",18663,"2020-02-04","0",NA,NA,NA,-1
"515",18663,"2020-02-05","0",1767,2347,1593,-1
"516",18663,"2020-02-06","0",NA,NA,19,-1
"517",18663,"2020-02-07","0",2966,7310,1208,NA
"518",18663,"2020-02-08","1",6250,11452,5271,NA
"519",18663,"2020-02-09","1",359,3134,13013,NA
"520",18663,"2020-02-10","0",1992,2077,6286,NA
"521",18663,"2020-02-11","0",1505,6236,15289,NA
"522",18663,"2020-02-12","0",1323,6711,6125,0
"523",18663,"2020-02-13","0",1159,2214,12481,0
"524",18663,"2020-02-14","0",102,2578,8134,-0.333333333333333
"525",18663,"2020-02-15","1",NA,NA,262,-0.666666666666667
"526",18663,"2020-02-16","1",NA,NA,8,-1
"527",18663,"2020-02-17","0",NA,NA,1277,0
"528",18663,"2020-02-18","0",553,1243,1762,1
"529",18663,"2020-02-19","0",1469,5541,11627,-1
"530",18663,"2020-02-20","0",1270,1820,9587,-0.25
"531",18663,"2020-02-21","0",NA,NA,NA,0.5
"532",18663,"2020-02-22","1",1093,1676,6866,-0.25
"533",18663,"2020-02-23","1",8602,3458,5467,-1
"534",18663,"2020-02-24","0",705,438,9587,-1
"535",18663,"2020-02-25","0",NA,NA,105,-1
"536",18663,"2020-02-26","0",1811,9297,5005,-1
"537",18663,"2020-02-27","0",1304,194,2800,-1
"538",18663,"2020-02-28","0",2656,1791,8173,0.5
"539",18663,"2020-02-29","1",3837,906,5480,-1
"540",18663,"2020-03-01","1",1455,1388,469,-0.75
"541",18663,"2020-03-02","0",4857,7440,3427,-0.5
"542",18663,"2020-03-03","0",2964,1729,5299,-0.25
"543",18663,"2020-03-04","0",2901,2298,562,0
"544",18663,"2020-03-05","0",721,2633,1239,-0.333333333333333
"545",18663,"2020-03-06","0",4808,3580,12625,-0.666666666666667
"546",18663,"2020-03-07","1",637,21,12,-1
"547",18663,"2020-03-08","1",4216,1676,6351,-0.5
"548",18663,"2020-03-09","0",6542,1886,244,0
"549",18663,"2020-03-10","0",8683,4497,4897,-0.5
"550",18663,"2020-03-11","0",260,3785,14854,-1
"551",18663,"2020-03-12","0",760,3773,5489,-0.666666666666667
"552",18663,"2020-03-13","0",9205,1634,1128,-0.333333333333333
"553",18663,"2020-03-14","1",15,4020,233,-0.5
"554",18663,"2020-03-15","1",NA,NA,NA,-0.666666666666667
"555",18663,"2020-03-16","0",NA,NA,1000,-0.833333333333333
"556",18663,"2020-03-17","0",NA,NA,NA,-1
"557",18663,"2020-03-18","0",2815,4970,95,-1
"558",18663,"2020-03-19","0",NA,NA,218,-1
"559",18663,"2020-03-20","0",NA,NA,53,-1
"560",18663,"2020-03-21","1",2915,1909,345,-1
"561",18663,"2020-03-22","1",1767,2064,780,-1
"562",18663,"2020-03-23","0",1095,5649,1598,-1
"563",18663,"2020-03-24","0",1937,622,35,-1
"564",18663,"2020-03-25","0",6207,9399,8651,-0.866666666666667
"565",18663,"2020-03-26","0",3336,1871,4449,-0.733333333333333
"566",18663,"2020-03-27","0",246,10308,1151,-0.6
"567",18663,"2020-03-28","1",NA,NA,NA,-0.55
"568",18663,"2020-03-29","1",2943,17211,470,-0.5
"569",18663,"2020-03-30","0",NA,NA,190,-0.6
"570",18663,"2020-03-31","0",881,15168,727,-0.7
"571",18663,"2020-04-01","0",NA,NA,2,-0.8
"572",18663,"2020-04-02","0",473,2053,1687,-0.9
"573",18663,"2020-04-03","0",NA,NA,4350,-1
"574",18663,"2020-04-04","1",NA,NA,NA,0.5
"575",18663,"2020-04-05","1",NA,NA,NA,0.666666666666667
"576",18663,"2020-04-06","0",3514,14031,2641,0.833333333333333
"577",18663,"2020-04-07","0",4596,2300,84,1
"578",18663,"2020-04-08","0",NA,NA,575,NA
"579",18663,"2020-04-09","0",9431,7403,3063,NA
"580",18663,"2020-04-10","0",2427,11990,200,NA
"581",18663,"2020-04-11","1",274,2523,286,NA
"582",18663,"2020-04-13","0",199,1432,800,NA
"583",18663,"2020-04-14","0",821,2327,1298,NA
"584",18663,"2020-04-15","0",76,185,766,NA
"585",18663,"2020-04-16","0",NA,NA,NA,-1
"586",18663,"2020-04-17","0",631,3256,684,-0.333333333333333
"587",18663,"2020-04-18","1",231,3077,1470,0.333333333333333
"588",18663,"2020-04-19","1",1810,2601,2685,1
"589",18663,"2020-04-20","0",22619,3683,3193,NA
"590",18663,"2020-04-21","0",3585,4842,1139,NA
"591",18663,"2020-04-22","0",245,3916,9802,NA
"592",18663,"2020-04-23","0",999,1361,0,NA
"593",18663,"2020-04-24","0",NA,NA,3518,NA
"594",18663,"2020-04-25","1",3063,4030,10,NA
"595",18663,"2020-04-26","1",1369,4860,244,NA
"596",20080,"2020-02-01",NA,NA,NA,NA,NA
"597",20080,"2020-02-02",NA,NA,NA,NA,NA
"598",20080,"2020-02-03",NA,NA,NA,NA,NA
"599",20080,"2020-02-04",NA,NA,NA,NA,NA
"600",20080,"2020-02-05",NA,NA,NA,NA,NA
"601",20080,"2020-02-06",NA,NA,NA,NA,NA
"602",20080,"2020-02-07",NA,NA,NA,NA,NA
"603",20080,"2020-02-08",NA,NA,NA,NA,NA
"604",20080,"2020-02-09",NA,NA,NA,NA,NA
"605",20080,"2020-02-10",NA,NA,NA,NA,NA
"606",20080,"2020-02-11",NA,NA,NA,NA,NA
"607",20080,"2020-02-12",NA,NA,NA,NA,NA
"608",20080,"2020-02-13",NA,NA,NA,NA,NA
"609",20080,"2020-02-14",NA,NA,NA,NA,NA
"610",20080,"2020-02-15",NA,NA,NA,NA,NA
"611",20080,"2020-02-16",NA,NA,NA,NA,NA
"612",20080,"2020-02-17",NA,NA,NA,NA,NA
"613",20080,"2020-02-18",NA,NA,NA,NA,NA
"614",20080,"2020-02-19",NA,NA,NA,NA,NA
"615",20080,"2020-02-20",NA,NA,NA,NA,NA
"616",20080,"2020-02-21",NA,NA,NA,NA,NA
"617",20080,"2020-02-22",NA,NA,NA,NA,NA
"618",20080,"2020-02-23",NA,NA,NA,NA,NA
"619",20080,"2020-02-24",NA,NA,NA,NA,NA
"620",20080,"2020-02-25",NA,NA,NA,NA,NA
"621",20080,"2020-02-26",NA,NA,NA,NA,NA
"622",20080,"2020-02-27",NA,NA,NA,NA,NA
"623",20080,"2020-02-28",NA,13823,5413,NA,NA
"624",20080,"2020-02-29",NA,NA,NA,NA,NA
"625",20080,"2020-03-01",NA,9425,5931,NA,NA
"626",20080,"2020-03-02",NA,NA,NA,NA,NA
"627",20080,"2020-03-03",NA,NA,NA,NA,NA
"628",20080,"2020-03-04",NA,NA,NA,NA,NA
"629",20080,"2020-03-05",NA,NA,NA,NA,NA
"630",20080,"2020-03-06","0",3759,1206,3696,NA
"631",20080,"2020-03-07","1",815,2927,2851,1
"632",20080,"2020-03-08","1",4196,4605,8101,0
"633",20080,"2020-03-09","0",2462,3912,2931,-1
"634",20080,"2020-03-10","0",130,564,5302,-1
"635",20080,"2020-03-11","0",NA,NA,NA,-0.333333333333333
"636",20080,"2020-03-12","0",655,794,7385,0.333333333333333
"637",20080,"2020-03-13","0",4017,2396,3169,-2.77555756156289e-16
"638",20080,"2020-03-14","1",192,3367,1103,-0.333333333333334
"639",20080,"2020-03-15","1",799,6992,171,-0.666666666666667
"640",20080,"2020-03-16","0",1383,8756,3404,-1
"641",20080,"2020-03-17","0",NA,NA,NA,0
"642",20080,"2020-03-18","0",9358,8512,84,1
"643",20080,"2020-03-19","0",868,890,1912,NA
"644",20080,"2020-03-20","0",4303,8134,384,NA
"645",20080,"2020-03-21","1",1432,6329,1306,NA
"646",20080,"2020-03-22","1",1042,395,0,NA
"647",20080,"2020-03-23","0",NA,NA,457,NA
"648",20080,"2020-03-24","0",NA,NA,NA,0.5
"649",20080,"2020-03-25","0",NA,NA,101,-0.25
"650",20080,"2020-03-26","0",NA,NA,253,-1
"651",20080,"2020-03-27","0",9431,6961,1572,NA
"652",20080,"2020-03-28","1",1263,3261,70,NA
"653",20080,"2020-03-29","1",NA,NA,168,NA
"654",20080,"2020-03-30","0",688,2331,413,NA
"655",20080,"2020-03-31","0",2420,1503,5873,NA
"656",20080,"2020-04-01","0",NA,NA,NA,-0.5
"657",20080,"2020-04-02","0",NA,NA,NA,-0.75
"658",20080,"2020-04-03","0",NA,NA,359,-1
"659",20080,"2020-04-04","1",35,1875,0,-0.9
"660",20080,"2020-04-05","1",552,6085,1925,-0.8
"661",20080,"2020-04-06","0",214,3175,2420,-0.7
"662",20080,"2020-04-07","0",NA,NA,115,-0.6
"663",20080,"2020-04-08","0",NA,NA,NA,-0.5
"664",20080,"2020-04-09","0",NA,NA,229,-0.125
"665",20080,"2020-04-10","0",NA,NA,NA,0.25
"666",20080,"2020-04-11","1",3851,12642,4109,NA
"667",20080,"2020-04-13","0",4720,7981,2453,NA
"668",20080,"2020-04-14","0",5331,13391,1798,NA
"669",20080,"2020-04-15","0",1343,4374,1019,NA
"670",20080,"2020-04-16","0",316,2829,570,NA
"671",20080,"2020-04-17","0",1868,5634,862,NA
"672",20080,"2020-04-18","1",11943,2662,2150,NA
"673",20080,"2020-04-19","1",970,2178,1523,NA
"674",20080,"2020-04-20","0",737,4787,464,NA
"675",20080,"2020-04-21","0",1000,17232,1035,NA
"676",20080,"2020-04-22","0",NA,NA,NA,NA
"677",20080,"2020-04-23","0",NA,NA,NA,-1
"678",20080,"2020-04-24","0",NA,NA,NA,NA
"679",20080,"2020-04-25","1",9013,1834,300,NA
"680",20080,"2020-04-26","1",2124,6269,4488,NA
"681",24433,"2020-02-01",NA,NA,NA,NA,NA
"682",24433,"2020-02-02",NA,NA,NA,NA,NA
"683",24433,"2020-02-03",NA,NA,NA,NA,NA
"684",24433,"2020-02-04",NA,49,4,NA,NA
"685",24433,"2020-02-05",NA,NA,NA,NA,NA
"686",24433,"2020-02-06",NA,NA,NA,NA,NA
"687",24433,"2020-02-07",NA,NA,NA,NA,NA
"688",24433,"2020-02-08",NA,NA,NA,NA,NA
"689",24433,"2020-02-09",NA,NA,NA,NA,NA
"690",24433,"2020-02-10",NA,NA,NA,NA,NA
"691",24433,"2020-02-11",NA,NA,NA,NA,NA
"692",24433,"2020-02-12",NA,NA,NA,NA,NA
"693",24433,"2020-02-13",NA,NA,NA,NA,NA
"694",24433,"2020-02-14",NA,NA,NA,NA,NA
"695",24433,"2020-02-15",NA,3535,6525,NA,NA
"696",24433,"2020-02-16",NA,NA,NA,NA,NA
"697",24433,"2020-02-17",NA,NA,NA,NA,NA
"698",24433,"2020-02-18",NA,11491,4801,NA,NA
"699",24433,"2020-02-19",NA,NA,NA,NA,NA
"700",24433,"2020-02-20",NA,NA,NA,NA,NA
"701",24433,"2020-02-21",NA,NA,NA,NA,NA
"702",24433,"2020-02-22",NA,NA,NA,NA,NA
"703",24433,"2020-02-23",NA,NA,NA,NA,NA
"704",24433,"2020-02-24",NA,NA,NA,NA,NA
"705",24433,"2020-02-25",NA,NA,NA,NA,NA
"706",24433,"2020-02-26","0",4839,5051,8338,-1
"707",24433,"2020-02-27","0",2436,12592,8733,-1
"708",24433,"2020-02-28","0",1609,264,2220,-1
"709",24433,"2020-02-29","1",744,193,913,1
"710",24433,"2020-03-01","1",3538,1372,2975,0
"711",24433,"2020-03-02","0",1378,866,9522,-1
"712",24433,"2020-03-03","0",2902,3261,4800,-1
"713",24433,"2020-03-04","0",1107,4383,3864,-1
"714",24433,"2020-03-05","0",553,3004,1468,-1
"715",24433,"2020-03-06","0",1048,1569,2017,-1
"716",24433,"2020-03-07","1",4426,1209,4779,-1
"717",24433,"2020-03-08","1",2334,12464,3072,-1
"718",24433,"2020-03-09","0",1889,2189,14523,-1
"719",24433,"2020-03-10","0",3541,9589,10739,-1
"720",24433,"2020-03-11","0",2248,2022,3183,-1
"721",24433,"2020-03-12","0",2932,674,3807,-1
"722",24433,"2020-03-13","0",15344,19790,1999,-1
"723",24433,"2020-03-14","1",NA,NA,NA,1
"724",24433,"2020-03-15","1",NA,NA,NA,0
"725",24433,"2020-03-16","0",955,1429,27,-1
"726",24433,"2020-03-17",NA,628,1475,NA,NA
"727",24433,"2020-03-18",NA,NA,NA,NA,NA
"728",24433,"2020-03-19",NA,NA,NA,NA,NA
"729",24433,"2020-03-20",NA,NA,NA,NA,NA
"730",24433,"2020-03-21",NA,NA,NA,NA,NA
"731",24433,"2020-03-22",NA,NA,NA,NA,NA
"732",24433,"2020-03-23",NA,NA,NA,NA,NA
"733",24433,"2020-03-24",NA,NA,NA,NA,NA
"734",24433,"2020-03-25",NA,NA,NA,NA,NA
"735",24433,"2020-03-26",NA,NA,NA,NA,NA
"736",24433,"2020-03-27",NA,NA,NA,NA,NA
"737",24433,"2020-03-28",NA,NA,NA,NA,NA
"738",24433,"2020-03-29",NA,NA,NA,NA,NA
"739",24433,"2020-03-30",NA,NA,NA,NA,NA
"740",24433,"2020-03-31",NA,NA,NA,NA,NA
"741",24433,"2020-04-01",NA,NA,NA,NA,NA
"742",24433,"2020-04-02",NA,NA,NA,NA,NA
"743",24433,"2020-04-03",NA,NA,NA,NA,NA
"744",24433,"2020-04-04",NA,NA,NA,NA,NA
"745",24433,"2020-04-05",NA,NA,NA,NA,NA
"746",24433,"2020-04-06",NA,NA,NA,NA,NA
"747",24433,"2020-04-07",NA,881,1475,NA,NA
"748",24433,"2020-04-08",NA,37162,3250,NA,NA
"749",24433,"2020-04-09",NA,NA,NA,NA,NA
"750",24433,"2020-04-10",NA,NA,NA,NA,NA
"751",24433,"2020-04-11",NA,NA,NA,NA,NA
"752",24433,"2020-04-13",NA,NA,NA,NA,NA
"753",24433,"2020-04-14",NA,NA,NA,NA,NA
"754",24433,"2020-04-15",NA,NA,NA,NA,NA
"755",24433,"2020-04-16",NA,NA,NA,NA,NA
"756",24433,"2020-04-17",NA,NA,NA,NA,NA
"757",24433,"2020-04-18",NA,NA,NA,NA,NA
"758",24433,"2020-04-19",NA,NA,NA,NA,NA
"759",24433,"2020-04-20",NA,NA,NA,NA,NA
"760",24433,"2020-04-21",NA,881,1475,NA,NA
"761",24433,"2020-04-22",NA,NA,NA,NA,NA
"762",24433,"2020-04-23",NA,NA,NA,NA,NA
"763",24433,"2020-04-24",NA,NA,NA,NA,NA
"764",24433,"2020-04-25",NA,NA,NA,NA,NA
"765",24433,"2020-04-26",NA,NA,NA,NA,NA
"766",25198,"2020-02-01","1",9047,676,650,0
"767",25198,"2020-02-02","1",1414,3276,7558,1
"768",25198,"2020-02-03","0",229,5965,2891,1
"769",25198,"2020-02-04","0",NA,NA,13106,1
"770",25198,"2020-02-05","0",2388,9514,7985,-1
"771",25198,"2020-02-06","0",NA,NA,1256,0
"772",25198,"2020-02-07","0",1592,1495,5171,1
"773",25198,"2020-02-08","1",1996,7062,7922,0.333333333333333
"774",25198,"2020-02-09","1",929,1709,1339,-0.333333333333333
"775",25198,"2020-02-10","0",9584,12368,11484,-1
"776",25198,"2020-02-11","0",9924,2148,9571,-0.4
"777",25198,"2020-02-12","0",3617,7677,8839,0.2
"778",25198,"2020-02-13","0",6888,1641,8120,0.8
"779",25198,"2020-02-14","0",454,2292,1099,0.84
"780",25198,"2020-02-15","1",18787,1157,2864,0.88
"781",25198,"2020-02-16","1",5054,1084,3985,0.92
"782",25198,"2020-02-17","0",190,154,6733,0.96
"783",25198,"2020-02-18","0",3601,12044,14598,1
"784",25198,"2020-02-19","0",1643,8010,2277,-1
"785",25198,"2020-02-20","0",605,1077,9210,-1
"786",25198,"2020-02-21","0",805,1976,2457,-1
"787",25198,"2020-02-22","1",95,2038,710,-0.333333333333333
"788",25198,"2020-02-23","1",6266,6220,4528,0.333333333333333
"789",25198,"2020-02-24","0",3896,19790,1990,1
"790",25198,"2020-02-25","0",2408,4953,8438,0.833333333333333
"791",25198,"2020-02-26","0",NA,NA,8839,0.222222222222222
"792",25198,"2020-02-27","0",20611,3004,1589,-0.388888888888889
"793",25198,"2020-02-28","0",12022,12260,3234,-1
"794",25198,"2020-02-29","1",1460,650,4689,1
"795",25198,"2020-03-01","1",NA,NA,NA,1
"796",25198,"2020-03-02","0",1187,3162,7557,1
"797",25198,"2020-03-03","0",3839,15909,2149,1
"798",25198,"2020-03-04","0",256,3610,0,1
"799",25198,"2020-03-05","0",NA,NA,7367,1
"800",25198,"2020-03-06","0",167,22,301,1
"801",25198,"2020-03-07","1",4716,193,913,1
"802",25198,"2020-03-08","1",17,2852,884,0
"803",25198,"2020-03-09","0",473,1816,7415,-1
"804",25198,"2020-03-10","0",4754,3319,6023,-0.333333333333333
"805",25198,"2020-03-11","0",NA,NA,NA,0.333333333333333
"806",25198,"2020-03-12","0",2425,9866,6794,1
"807",25198,"2020-03-13","0",3289,2012,8795,-1
"808",25198,"2020-03-14","1",NA,NA,NA,-1
"809",25198,"2020-03-15","1",NA,NA,NA,-1
"810",25198,"2020-03-16","0",NA,NA,3194,-1
"811",25198,"2020-03-17","0",NA,NA,NA,-1
"812",25198,"2020-03-18","0",NA,NA,195,-1
"813",25198,"2020-03-19","0",NA,NA,792,-1
"814",25198,"2020-03-20","0",1836,2197,3835,-1
"815",25198,"2020-03-21","1",345,2772,102,-0.75
"816",25198,"2020-03-22","1",4216,1715,4515,-0.5
"817",25198,"2020-03-23","0",NA,NA,3572,-1
"818",25198,"2020-03-24","0",111,2914,234,-0.9
"819",25198,"2020-03-25","0",3294,506,369,-0.8
"820",25198,"2020-03-26","0",62,1547,2016,-0.9
"821",25198,"2020-03-27","0",10045,4563,1265,-1
"822",25198,"2020-03-28","1",2237,13756,543,-0.8
"823",25198,"2020-03-29",NA,NA,NA,NA,-0.6
"824",25198,"2020-03-30","0",1066,3563,123,-0.4
"825",25198,"2020-03-31","0",3095,13383,142,-0.2
"826",25198,"2020-04-01","0",1287,132,1694,0
"827",25198,"2020-04-02","0",NA,NA,NA,-0.333333333333333
"828",25198,"2020-04-03","0",125,446,325,-0.666666666666667
"829",25198,"2020-04-04","1",NA,NA,427,-1
"830",25198,"2020-04-05","1",NA,NA,4304,-1
"831",25198,"2020-04-06","0",1029,1449,2810,-1
"832",25198,"2020-04-07","0",216,2212,349,-1
"833",25198,"2020-04-08","0",509,2556,862,-1
"834",25198,"2020-04-09","0",NA,NA,561,-1
"835",25198,"2020-04-10","0",634,2341,723,-1
"836",25198,"2020-04-11","1",2952,7000,2167,-1
"837",25198,"2020-04-13","0",NA,NA,1097,NA
"838",25198,"2020-04-14",NA,NA,NA,NA,NA
"839",25198,"2020-04-15",NA,NA,NA,NA,NA
"840",25198,"2020-04-16",NA,NA,NA,NA,NA
"841",25198,"2020-04-17",NA,NA,NA,NA,NA
"842",25198,"2020-04-18",NA,NA,NA,NA,NA
"843",25198,"2020-04-19",NA,NA,NA,NA,NA
"844",25198,"2020-04-20",NA,NA,NA,NA,NA
"845",25198,"2020-04-21",NA,NA,NA,NA,NA
"846",25198,"2020-04-22",NA,NA,NA,NA,NA
"847",25198,"2020-04-23",NA,NA,NA,NA,NA
"848",25198,"2020-04-24",NA,NA,NA,NA,NA
"849",25198,"2020-04-25",NA,NA,NA,NA,NA
"850",25198,"2020-04-26",NA,1008,3417,NA,NA
"851",29718,"2020-02-01",NA,NA,NA,NA,NA
"852",29718,"2020-02-02",NA,NA,NA,NA,NA
"853",29718,"2020-02-03",NA,NA,NA,NA,NA
"854",29718,"2020-02-04",NA,NA,NA,NA,NA
"855",29718,"2020-02-05",NA,NA,NA,NA,NA
"856",29718,"2020-02-06",NA,10966,3843,NA,NA
"857",29718,"2020-02-07",NA,NA,NA,NA,NA
"858",29718,"2020-02-08",NA,NA,NA,NA,NA
"859",29718,"2020-02-09",NA,NA,NA,NA,NA
"860",29718,"2020-02-10",NA,NA,NA,NA,NA
"861",29718,"2020-02-11",NA,NA,NA,NA,NA
"862",29718,"2020-02-12",NA,NA,NA,NA,NA
"863",29718,"2020-02-13",NA,NA,NA,NA,NA
"864",29718,"2020-02-14",NA,NA,NA,NA,NA
"865",29718,"2020-02-15",NA,NA,NA,NA,NA
"866",29718,"2020-02-16",NA,NA,NA,NA,NA
"867",29718,"2020-02-17",NA,313,3544,NA,NA
"868",29718,"2020-02-18",NA,NA,NA,NA,NA
"869",29718,"2020-02-19",NA,NA,NA,NA,NA
"870",29718,"2020-02-20",NA,NA,NA,NA,NA
"871",29718,"2020-02-21",NA,NA,NA,NA,NA
"872",29718,"2020-02-22",NA,NA,NA,NA,NA
"873",29718,"2020-02-23",NA,NA,NA,NA,NA
"874",29718,"2020-02-24",NA,NA,NA,NA,NA
"875",29718,"2020-02-25",NA,NA,NA,NA,NA
"876",29718,"2020-02-26","0",1822,10659,1099,NA
"877",29718,"2020-02-27","0",NA,NA,NA,-1
"878",29718,"2020-02-28","0",587,3154,9154,0
"879",29718,"2020-02-29","1",37,1709,1335,1
"880",29718,"2020-03-01","1",7300,11374,4426,0
"881",29718,"2020-03-02","0",10929,20001,1239,-0.5
"882",29718,"2020-03-03","0",955,4404,3093,-1
"883",29718,"2020-03-04","0",1620,2140,7985,-1
"884",29718,"2020-03-05","0",2901,1759,800,-1
"885",29718,"2020-03-06","0",1207,2470,4898,-1
"886",29718,"2020-03-07","1",NA,NA,NA,-1
"887",29718,"2020-03-08","1",722,3199,3421,-1
"888",29718,"2020-03-09","0",NA,NA,66,-0.25
"889",29718,"2020-03-10","0",1775,1659,3552,0.5
"890",29718,"2020-03-11","0",NA,NA,NA,0.2
"891",29718,"2020-03-12","0",1851,3361,4406,-0.1
"892",29718,"2020-03-13","0",NA,NA,8309,-0.4
"893",29718,"2020-03-14","1",592,2255,3569,-0.7
"894",29718,"2020-03-15","1",NA,NA,454,-1
"895",29718,"2020-03-16","0",2155,16080,660,-0.8
"896",29718,"2020-03-17","0",4,185,754,-0.6
"897",29718,"2020-03-18","0",13214,413,171,-0.4
"898",29718,"2020-03-19","0",494,616,844,-0.2
"899",29718,"2020-03-20","0",1685,3169,NA,0
"900",29718,"2020-03-21","1",NA,NA,7219,-1
"901",29718,"2020-03-22","1",12155,1909,358,NA
"902",29718,"2020-03-23","0",1498,6584,244,NA
"903",29718,"2020-03-24","0",144,1951,686,NA
"904",29718,"2020-03-25","0",22326,6961,1597,NA
"905",29718,"2020-03-26","0",30494,2895,320,NA
"906",29718,"2020-03-27","0",2842,2973,6308,-1
"907",29718,"2020-03-28","1",318,1046,4047,NA
"908",29718,"2020-03-29","1",NA,NA,129,NA
"909",29718,"2020-03-30","0",458,4030,10,NA
"910",29718,"2020-03-31","0",NA,NA,2342,NA
"911",29718,"2020-04-01","0",NA,NA,431,NA
"912",29718,"2020-04-02","0",279,492,381,NA
"913",29718,"2020-04-03","0",NA,NA,NA,NA
"914",29718,"2020-04-04","1",461,1141,259,NA
"915",29718,"2020-04-05","1",2128,1718,0,NA
"916",29718,"2020-04-06","0",NA,NA,2048,NA
"917",29718,"2020-04-07","0",580,522,2801,-1
"918",29718,"2020-04-08","0",14355,21583,1139,-1
"919",29718,"2020-04-09","0",NA,NA,128,-1
"920",29718,"2020-04-10","0",1413,6082,1048,-1
"921",29718,"2020-04-11","1",NA,NA,245,-1
"922",29718,"2020-04-13","0",3221,1359,10,-1
"923",29718,"2020-04-14","0",NA,NA,234,-1
"924",29718,"2020-04-15","0",NA,NA,25,-1
"925",29718,"2020-04-16","0",NA,NA,615,-1
"926",29718,"2020-04-17","0",1549,11827,496,-1
"927",29718,"2020-04-18","1",200,39,14,-1
"928",29718,"2020-04-19","1",1344,2215,754,0
"929",29718,"2020-04-20","0",395,464,0,1
"930",29718,"2020-04-21","0",1428,2401,115,0.5
"931",29718,"2020-04-22","0",NA,NA,NA,0
"932",29718,"2020-04-23","0",NA,NA,NA,-1
"933",29718,"2020-04-24","0",NA,NA,23,-1
"934",29718,"2020-04-25","1",1935,3076,4838,-0.5
"935",29718,"2020-04-26","1",NA,NA,NA,-1
"936",30729,"2020-02-01","1",5333,6478,19221,1
"937",30729,"2020-02-02","1",1055,262,10589,1
"938",30729,"2020-02-03","0",778,2479,4944,-1
"939",30729,"2020-02-04","0",NA,NA,NA,0
"940",30729,"2020-02-05","0",1518,2831,3522,-1
"941",30729,"2020-02-06","0",38,3045,2498,-1
"942",30729,"2020-02-07","0",3336,2030,7078,-1
"943",30729,"2020-02-08","1",3059,2750,1566,-1
"944",30729,"2020-02-09","1",903,1676,6097,0.5
"945",30729,"2020-02-10","0",7335,4439,3828,0.25
"946",30729,"2020-02-11","0",NA,NA,NA,0
"947",30729,"2020-02-12","0",645,2162,1940,NA
"948",30729,"2020-02-13","0",628,470,8947,NA
"949",30729,"2020-02-14",NA,NA,NA,NA,NA
"950",30729,"2020-02-15",NA,NA,NA,NA,NA
"951",30729,"2020-02-16","1",4699,9747,9609,NA
"952",30729,"2020-02-17","0",580,339,2158,-1
"953",30729,"2020-02-18","0",4425,7622,6176,0
"954",30729,"2020-02-19","0",1781,2077,6351,-0.25
"955",30729,"2020-02-20","0",1832,2186,2,-0.5
"956",30729,"2020-02-21","0",11896,2196,194,-0.75
"957",30729,"2020-02-22","1",5066,5104,10318,-1
"958",30729,"2020-02-23","1",4020,2881,19221,1
"959",30729,"2020-02-24","0",898,1790,2696,NA
"960",30729,"2020-02-25","0",NA,NA,NA,NA
"961",30729,"2020-02-26","0",5964,21,293,NA
"962",30729,"2020-02-27","0",1882,2077,6315,NA
"963",30729,"2020-02-28","0",721,891,7942,NA
"964",30729,"2020-02-29","1",NA,NA,1006,0
"965",30729,"2020-03-01","1",7954,1996,2618,-0.5
"966",30729,"2020-03-02","0",4063,4565,18451,-1
"967",30729,"2020-03-03","0",2358,4659,2800,-1
"968",30729,"2020-03-04","0",NA,NA,3056,-1
"969",30729,"2020-03-05","0",14307,2781,18451,-1
"970",30729,"2020-03-06","0",3329,3515,6367,-1
"971",30729,"2020-03-07","1",1897,2033,21818,-1
"972",30729,"2020-03-08","1",222,4873,1197,-1
"973",30729,"2020-03-09","0",NA,NA,2931,-1
"974",30729,"2020-03-10","0",10742,3961,5026,1
"975",30729,"2020-03-11","0",274,4712,2250,0
"976",30729,"2020-03-12","0",1774,3206,6586,-1
"977",30729,"2020-03-13","0",5801,4157,4711,-1
"978",30729,"2020-03-14","1",1697,8538,7698,1
"979",30729,"2020-03-15","1",NA,NA,155,0
"980",30729,"2020-03-16","0",2878,8466,977,-1
"981",30729,"2020-03-17","0",2388,1578,1488,-0.75
"982",30729,"2020-03-18","0",48,6,5616,-0.5
"983",30729,"2020-03-19","0",557,1547,1916,-0.25
"984",30729,"2020-03-20","0",NA,NA,NA,0
"985",30729,"2020-03-21","1",NA,NA,761,-0.2
"986",30729,"2020-03-22","1",NA,NA,282,-0.4
"987",30729,"2020-03-23","0",NA,NA,NA,-0.6
"988",30729,"2020-03-24","0",1568,2922,1697,-0.8
"989",30729,"2020-03-25","0",1179,4844,4296,-1
"990",30729,"2020-03-26","0",NA,NA,NA,-1
"991",30729,"2020-03-27","0",NA,NA,283,-1
"992",30729,"2020-03-28","1",NA,NA,10,-1
"993",30729,"2020-03-29","1",3585,5194,935,-1
"994",30729,"2020-03-30","0",3294,432,3180,-1
"995",30729,"2020-03-31","0",NA,NA,NA,NA
