"","user","date.new","date.is_weekend","nonsocial_usage","social_usage","steps_total"
"597","11944","2020-02-02","1",5850,4904,3063
"598","11944","2020-02-03","0",557,5878,10864
"599","11944","2020-02-04","0",2612,8535,NA
"600","11944","2020-02-05","0",1607,1142,3810
"601","11944","2020-02-06","0",1191,6224,NA
"602","11944","2020-02-07","0",896,2670,4095
"603","11944","2020-02-08","1",308,2625,1528
"604","11944","2020-02-09","1",529,177,NA
"605","11944","2020-02-10","0",816,1697,3161
"606","11944","2020-02-11","0",2145,5372,NA
"607","11944","2020-02-12","0",1996,9617,7385
"608","11944","2020-02-13","0",NA,NA,NA
"609","11944","2020-02-14","0",0,5954,2953
"610","11944","2020-02-15",NA,NA,NA,NA
"611","11944","2020-02-16",NA,NA,NA,NA
"612","11944","2020-02-17","0",826,1577,17056
"613","11944","2020-02-18","0",16,339,2272
"614","11944","2020-02-19","0",NA,NA,0
"615","11944","2020-02-20","0",540,2479,4873
"616","11944","2020-02-21","0",3164,4988,7447
"617","11944","2020-02-22","1",940,903,4928
"618","11944","2020-02-23","1",939,1312,45
"619","11944","2020-02-24","0",493,1408,6175
"620","11944","2020-02-25","0",4965,1243,1757
"621","11944","2020-02-26","0",1389,1953,7266
"622","11944","2020-02-27","0",13339,1950,2286
"623","11944","2020-02-28","0",593,1543,5454
"624","11944","2020-02-29","1",NA,NA,5002
"625","11944","2020-03-01","1",3759,1174,22585
"626","11944","2020-03-02","0",70,3319,0
"627","11944","2020-03-03","0",7840,456,7466
"628","11944","2020-03-04","0",540,2146,14146
"629","11944","2020-03-05","0",1422,813,5375
"630","11944","2020-03-06","0",7237,1589,8353
"631","11944","2020-03-07","1",11969,1424,554
"632","11944","2020-03-08","1",13416,1412,1647
"633","11944","2020-03-09","0",6542,2213,125
"634","11944","2020-03-10",NA,NA,NA,NA
"635","11944","2020-03-11","0",1554,1237,5833
"636","11944","2020-03-12","0",734,7142,4730
"637","11944","2020-03-13","0",2542,2115,0
"638","11944","2020-03-14","1",712,2019,512
"639","11944","2020-03-15","1",195,186,NA
"640","11944","2020-03-16","0",NA,NA,398
"641","11944","2020-03-17","0",1851,7897,2240
"642","11944","2020-03-18","0",NA,NA,35
"643","11944","2020-03-19","0",6,567,NA
"644","11944","2020-03-20","0",6410,959,173
"645","11944","2020-03-21","1",NA,NA,210
"646","11944","2020-03-22","1",NA,NA,1592
"647","11944","2020-03-23","0",NA,NA,667
"648","11944","2020-03-24","0",316,4160,4334
"649","11944","2020-03-25","0",NA,NA,335
"650","11944","2020-03-26","0",NA,NA,NA
"651","11944","2020-03-27","0",4002,2311,464
"652","11944","2020-03-28",NA,NA,NA,NA
"653","11944","2020-03-29",NA,NA,NA,NA
"654","11944","2020-03-30",NA,NA,NA,NA
"655","11944","2020-03-31",NA,NA,NA,NA
"656","11944","2020-04-01",NA,NA,NA,NA
"657","11944","2020-04-02",NA,NA,NA,NA
"658","11944","2020-04-03",NA,NA,NA,NA
"659","11944","2020-04-04",NA,NA,NA,NA
"660","11944","2020-04-05",NA,NA,NA,NA
"661","11944","2020-04-06",NA,NA,NA,NA
"662","11944","2020-04-07",NA,NA,NA,NA
"663","11944","2020-04-08",NA,NA,NA,NA
"664","11944","2020-04-09",NA,NA,NA,NA
"665","11944","2020-04-10",NA,NA,NA,NA
"666","11944","2020-04-11",NA,NA,NA,NA
"667","11944","2020-04-13",NA,NA,NA,NA
"668","11944","2020-04-14",NA,NA,NA,NA
"669","11944","2020-04-15",NA,NA,NA,NA
"670","11944","2020-04-16",NA,NA,NA,NA
"671","11944","2020-04-17",NA,NA,NA,NA
"672","11944","2020-04-18",NA,NA,NA,NA
"673","11944","2020-04-19",NA,NA,NA,NA
"674","11944","2020-04-20",NA,NA,NA,NA
"675","11944","2020-04-21",NA,NA,NA,NA
"676","11944","2020-04-22",NA,NA,NA,NA
"677","11944","2020-04-23",NA,NA,NA,NA
"678","11944","2020-04-24",NA,NA,NA,NA
"679","11944","2020-04-25",NA,NA,NA,NA
"680","11944","2020-04-26",NA,NA,NA,NA
"681","11978","2020-02-01","1",3271,3306,5725
"682","11978","2020-02-02","1",2234,421,NA
"683","11978","2020-02-03","0",1212,11038,3866
"684","11978","2020-02-04","0",2691,12407,5292
"685","11978","2020-02-05","0",7194,2370,NA
"686","11978","2020-02-06","0",1239,2370,98
"687","11978","2020-02-07","0",274,1971,3119
"688","11978","2020-02-08","1",152,5739,0
"689","11978","2020-02-09","1",NA,NA,91
"690","11978","2020-02-10","0",852,1011,50000
"691","11978","2020-02-11","0",1467,2350,4379
"692","11978","2020-02-12","0",0,1414,0
"693","11978","2020-02-13","0",211,585,NA
"694","11978","2020-02-14","0",2100,1432,10643
"695","11978","2020-02-15","1",1534,498,475
"696","11978","2020-02-16","1",481,1574,1006
"697","11978","2020-02-17","0",1407,531,6252
"698","11978","2020-02-18","0",2246,910,1112
"699","11978","2020-02-19","0",2206,6071,312
"700","11978","2020-02-20","0",501,101,NA
"701","11978","2020-02-21","0",NA,NA,NA
"702","11978","2020-02-22","1",3334,6238,NA
"703","11978","2020-02-23","1",5515,5310,6122
"704","11978","2020-02-24","0",1601,2234,10414
"705","11978","2020-02-25","0",1654,1369,11
"706","11978","2020-02-26","0",681,1543,5460
"707","11978","2020-02-27","0",2420,1464,7808
"708","11978","2020-02-28","0",470,1030,1239
"709","11978","2020-02-29","1",1742,2471,8258
"710","11978","2020-03-01","1",146,966,0
"711","11978","2020-03-02","0",537,291,4069
"712","11978","2020-03-03","0",1558,4976,3512
"713","11978","2020-03-04","0",5054,1103,19055
"714","11978","2020-03-05","0",17690,17529,4377
"715","11978","2020-03-06","0",NA,NA,1698
"716","11978","2020-03-07","1",1619,4382,NA
"717","11978","2020-03-08","1",236,625,61
"718","11978","2020-03-09","0",7665,8245,5050
"719","11978","2020-03-10","0",1187,2680,10993
"720","11978","2020-03-11","0",2188,3266,7038
"721","11978","2020-03-12","0",836,6160,NA
"722","11978","2020-03-13","0",NA,NA,8714
"723","11978","2020-03-14","1",479,4148,1602
"724","11978","2020-03-15","1",4437,3256,694
"725","11978","2020-03-16","0",695,1137,257
"726","11978","2020-03-17","0",23874,6531,2987
"727","11978","2020-03-18","0",4467,2954,269
"728","11978","2020-03-19","0",3751,9122,1484
"729","11978","2020-03-20","0",1704,3287,2233
"730","11978","2020-03-21","1",8,597,1216
"731","11978","2020-03-22","1",14470,53,0
"732","11978","2020-03-23","0",1819,9387,3110
"733","11978","2020-03-24","0",37721,1157,315
"734","11978","2020-03-25","0",NA,NA,90
"735","11978","2020-03-26","0",4375,2277,112
"736","11978","2020-03-27","0",1795,1908,5331
"737","11978","2020-03-28",NA,NA,NA,NA
"738","11978","2020-03-29",NA,NA,NA,NA
"739","11978","2020-03-30","0",NA,NA,374
"740","11978","2020-03-31","0",3241,1216,0
"741","11978","2020-04-01","0",2086,9869,2836
"742","11978","2020-04-02","0",163,1351,2327
"743","11978","2020-04-03","0",NA,NA,NA
"744","11978","2020-04-04","1",NA,NA,112
"745","11978","2020-04-05","1",NA,NA,5553
"746","11978","2020-04-06","0",NA,NA,127
"747","11978","2020-04-07","0",1048,1083,0
"748","11978","2020-04-08","0",14342,13521,985
"749","11978","2020-04-09","0",1629,5033,1426
"750","11978","2020-04-10","0",NA,NA,29
"751","11978","2020-04-11",NA,NA,NA,NA
"752","11978","2020-04-13",NA,NA,NA,NA
"753","11978","2020-04-14",NA,NA,NA,NA
"754","11978","2020-04-15",NA,NA,NA,NA
"755","11978","2020-04-16",NA,NA,NA,NA
"756","11978","2020-04-17",NA,NA,NA,NA
"757","11978","2020-04-18",NA,NA,NA,NA
"758","11978","2020-04-19","1",NA,NA,NA
"759","11978","2020-04-20","0",4568,4916,NA
"760","11978","2020-04-21","0",2650,678,94
"761","11978","2020-04-22","0",1087,2460,0
"762","11978","2020-04-23","0",480,1845,28
"763","11978","2020-04-24","0",10854,13527,1126
"764","11978","2020-04-25","1",3188,4621,609
"765","11978","2020-04-26","1",NA,NA,NA
"766","11992","2020-02-01",NA,NA,NA,NA
"767","11992","2020-02-02",NA,NA,NA,NA
"768","11992","2020-02-03",NA,NA,NA,NA
"769","11992","2020-02-04",NA,NA,NA,NA
"770","11992","2020-02-05",NA,NA,NA,NA
"771","11992","2020-02-06",NA,NA,NA,NA
"772","11992","2020-02-07",NA,NA,NA,NA
"773","11992","2020-02-08",NA,NA,NA,NA
"774","11992","2020-02-09",NA,NA,NA,NA
"775","11992","2020-02-10",NA,NA,NA,NA
"776","11992","2020-02-11",NA,NA,NA,NA
"777","11992","2020-02-12",NA,NA,NA,NA
"778","11992","2020-02-13",NA,NA,NA,NA
"779","11992","2020-02-14",NA,NA,NA,NA
"780","11992","2020-02-15",NA,NA,NA,NA
"781","11992","2020-02-16",NA,NA,NA,NA
"782","11992","2020-02-17",NA,NA,NA,NA
"783","11992","2020-02-18",NA,NA,NA,NA
"784","11992","2020-02-19",NA,NA,NA,NA
"785","11992","2020-02-20",NA,NA,NA,NA
"786","11992","2020-02-21",NA,NA,NA,NA
"787","11992","2020-02-22",NA,NA,NA,NA
"788","11992","2020-02-23",NA,NA,NA,NA
"789","11992","2020-02-24",NA,NA,NA,NA
"790","11992","2020-02-25",NA,NA,NA,NA
"791","11992","2020-02-26",NA,NA,NA,NA
"792","11992","2020-02-27",NA,NA,NA,NA
"793","11992","2020-02-28",NA,NA,NA,NA
"794","11992","2020-02-29",NA,NA,NA,NA
"795","11992","2020-03-01",NA,NA,NA,NA
"796","11992","2020-03-02",NA,NA,NA,NA
"797","11992","2020-03-03",NA,NA,NA,NA
"798","11992","2020-03-04",NA,NA,NA,NA
"799","11992","2020-03-05",NA,NA,NA,NA
"800","11992","2020-03-06","0",NA,NA,NA
"801","11992","2020-03-07","1",46,1574,23711
"802","11992","2020-03-08","1",2335,8323,2430
"803","11992","2020-03-09","0",10184,13983,0
"804","11992","2020-03-10","0",501,74,NA
"805","11992","2020-03-11","0",2194,5455,275
"806","11992","2020-03-12","0",1846,2177,3500
"807","11992","2020-03-13","0",1679,2572,6260
"808","11992","2020-03-14","1",NA,NA,14686
"809","11992","2020-03-15","1",10865,7945,305
"810","11992","2020-03-16",NA,NA,NA,NA
"811","11992","2020-03-17",NA,NA,NA,NA
"812","11992","2020-03-18",NA,NA,NA,NA
"813","11992","2020-03-19",NA,NA,NA,NA
"814","11992","2020-03-20",NA,NA,NA,NA
"815","11992","2020-03-21",NA,NA,NA,NA
"816","11992","2020-03-22",NA,NA,NA,NA
"817","11992","2020-03-23",NA,NA,NA,NA
"818","11992","2020-03-24",NA,NA,NA,NA
"819","11992","2020-03-25",NA,NA,NA,NA
"820","11992","2020-03-26",NA,NA,NA,NA
"821","11992","2020-03-27",NA,NA,NA,NA
"822","11992","2020-03-28",NA,NA,NA,NA
"823","11992","2020-03-29",NA,NA,NA,NA
"824","11992","2020-03-30",NA,NA,NA,NA
"825","11992","2020-03-31",NA,NA,NA,NA
"826","11992","2020-04-01",NA,NA,NA,NA
"827","11992","2020-04-02",NA,NA,NA,NA
"828","11992","2020-04-03",NA,NA,NA,NA
"829","11992","2020-04-04",NA,NA,NA,NA
"830","11992","2020-04-05",NA,NA,NA,NA
"831","11992","2020-04-06",NA,NA,NA,NA
"832","11992","2020-04-07",NA,NA,NA,NA
"833","11992","2020-04-08",NA,NA,NA,NA
"834","11992","2020-04-09",NA,NA,NA,NA
"835","11992","2020-04-10",NA,NA,NA,NA
"836","11992","2020-04-11",NA,NA,NA,NA
"837","11992","2020-04-13","0",445,2669,745
"838","11992","2020-04-14","0",1021,941,3703
"839","11992","2020-04-15","0",NA,NA,235
"840","11992","2020-04-16","0",938,7470,124
"841","11992","2020-04-17","0",NA,NA,5413
"842","11992","2020-04-18","1",NA,NA,330
"843","11992","2020-04-19","1",NA,NA,445
"844","11992","2020-04-20","0",NA,NA,NA
"845","11992","2020-04-21","0",2348,4672,5133
"846","11992","2020-04-22","0",NA,NA,1109
"847","11992","2020-04-23","0",4559,2257,2621
"848","11992","2020-04-24","0",NA,NA,78
"849","11992","2020-04-25",NA,NA,NA,NA
"850","11992","2020-04-26",NA,NA,NA,NA
"851","13082","2020-02-01","1",949,70,NA
"852","13082","2020-02-02","1",1822,1534,2782
"853","13082","2020-02-03","0",NA,NA,NA
"854","13082","2020-02-04","0",3151,2738,0
"855","13082","2020-02-05","0",1955,7714,8559
"856","13082","2020-02-06","0",NA,NA,NA
"857","13082","2020-02-07","0",645,634,6208
"858","13082","2020-02-08","1",1422,776,6366
"859","13082","2020-02-09","1",2165,2625,1629
"860","13082","2020-02-10","0",12490,1230,3528
"861","13082","2020-02-11","0",8641,3279,NA
"862","13082","2020-02-12","0",1903,2192,NA
"863","13082","2020-02-13","0",418,3383,477
"864","13082","2020-02-14","0",NA,NA,4281
"865","13082","2020-02-15","1",NA,NA,8526
"866","13082","2020-02-16","1",1970,5945,2671
"867","13082","2020-02-17","0",NA,NA,2088
"868","13082","2020-02-18","0",1825,1551,4208
"869","13082","2020-02-19","0",NA,NA,NA
"870","13082","2020-02-20","0",47,284,37661
"871","13082","2020-02-21","0",NA,NA,NA
"872","13082","2020-02-22","1",1283,1344,3902
"873","13082","2020-02-23","1",NA,NA,4111
"874","13082","2020-02-24","0",13323,4311,0
"875","13082","2020-02-25","0",NA,NA,NA
"876","13082","2020-02-26","0",3856,7469,6938
"877","13082","2020-02-27","0",NA,NA,NA
"878","13082","2020-02-28","0",1237,3225,12313
"879","13082","2020-02-29","1",949,6433,816
"880","13082","2020-03-01","1",NA,NA,3088
"881","13082","2020-03-02","0",7387,8126,7011
"882","13082","2020-03-03","0",15478,18058,3166
"883","13082","2020-03-04","0",6216,92,7674
"884","13082","2020-03-05","0",4001,2817,0
"885","13082","2020-03-06","0",6855,4157,4736
"886","13082","2020-03-07","1",NA,NA,358
"887","13082","2020-03-08","1",434,1251,NA
"888","13082","2020-03-09","0",537,36,NA
"889","13082","2020-03-10","0",414,1325,12327
"890","13082","2020-03-11","0",1685,3641,NA
"891","13082","2020-03-12","0",291,1208,9315
"892","13082","2020-03-13","0",22,965,5375
"893","13082","2020-03-14","1",2399,3663,550
"894","13082","2020-03-15","1",3496,999,60
"895","13082","2020-03-16","0",4336,2436,NA
"896","13082","2020-03-17","0",3398,9049,84
"897","13082","2020-03-18","0",NA,NA,190
"898","13082","2020-03-19","0",499,2374,337
"899","13082","2020-03-20","0",NA,NA,2060
"900","13082","2020-03-21","1",NA,NA,23
"901","13082","2020-03-22","1",13479,643,104
"902","13082","2020-03-23","0",1666,27908,NA
"903","13082","2020-03-24","0",908,3633,164
"904","13082","2020-03-25","0",117,1376,0
"905","13082","2020-03-26","0",744,795,456
"906","13082","2020-03-27","0",NA,NA,295
"907","13082","2020-03-28","1",NA,NA,58
"908","13082","2020-03-29","1",1427,5741,1428
"909","13082","2020-03-30","0",NA,NA,2074
"910","13082","2020-03-31","0",1417,5064,424
"911","13082","2020-04-01","0",104,7524,86
"912","13082","2020-04-02","0",231,7226,NA
"913","13082","2020-04-03","0",11,338,645
"914","13082","2020-04-04","1",4529,4127,679
"915","13082","2020-04-05","1",33496,7351,811
"916","13082","2020-04-06","0",611,7649,975
"917","13082","2020-04-07","0",283,3460,NA
"918","13082","2020-04-08","0",1507,1577,1105
"919","13082","2020-04-09","0",NA,NA,NA
"920","13082","2020-04-10","0",NA,NA,NA
"921","13082","2020-04-11","1",2858,3395,2733
"922","13082","2020-04-13","0",NA,NA,213
"923","13082","2020-04-14","0",2209,2384,99
"924","13082","2020-04-15","0",NA,NA,5707
"925","13082","2020-04-16","0",3800,16850,1732
"926","13082","2020-04-17","0",NA,NA,1720
"927","13082","2020-04-18","1",NA,NA,917
"928","13082","2020-04-19","1",NA,NA,NA
"929","13082","2020-04-20","0",1660,13271,NA
"930","13082","2020-04-21","0",NA,NA,NA
"931","13082","2020-04-22","0",NA,NA,NA
"932","13082","2020-04-23","0",NA,NA,NA
"933","13082","2020-04-24","0",2405,2931,2383
"934","13082","2020-04-25","1",2207,132,46
"935","13082","2020-04-26","1",764,301,NA
"936","13188","2020-02-01","1",9791,7507,11543
"937","13188","2020-02-02","1",2754,1368,1392
"938","13188","2020-02-03","0",9555,8135,3146
"939","13188","2020-02-04","0",NA,NA,0
"940","13188","2020-02-05","0",2005,5702,6363
"941","13188","2020-02-06","0",NA,NA,49
"942","13188","2020-02-07","0",2206,2320,4648
"943","13188","2020-02-08","1",NA,NA,0
"944","13188","2020-02-09","1",3202,817,2934
"945","13188","2020-02-10","0",1234,1597,175
"946","13188","2020-02-11","0",4334,7813,6427
"947","13188","2020-02-12","0",60,1329,NA
"948","13188","2020-02-13","0",1090,1757,990
"949","13188","2020-02-14","0",1489,3486,3218
"950","13188","2020-02-15","1",496,5035,16580
"951","13188","2020-02-16","1",152,1054,938
"952","13188","2020-02-17","0",727,3053,NA
"953","13188","2020-02-18","0",4330,3533,NA
"954","13188","2020-02-19","0",1195,5735,6717
"955","13188","2020-02-20","0",451,344,NA
"956","13188","2020-02-21","0",643,3173,1702
"957","13188","2020-02-22","1",NA,NA,1029
"958","13188","2020-02-23","1",NA,NA,NA
"959","13188","2020-02-24","0",14774,9276,1251
"960","13188","2020-02-25","0",NA,NA,NA
"961","13188","2020-02-26","0",5632,12169,8450
"962","13188","2020-02-27","0",96,6431,3805
"963","13188","2020-02-28","0",2524,2061,NA
"964","13188","2020-02-29","1",NA,NA,6741
"965","13188","2020-03-01","1",2834,1892,0
"966","13188","2020-03-02","0",NA,NA,NA
"967","13188","2020-03-03","0",470,1039,1718
"968","13188","2020-03-04","0",4905,5765,9315
"969","13188","2020-03-05","0",4759,5151,7867
"970","13188","2020-03-06","0",243,3473,778
"971","13188","2020-03-07","1",1745,4386,7326
"972","13188","2020-03-08","1",3718,1317,595
"973","13188","2020-03-09","0",7498,4211,1024
"974","13188","2020-03-10","0",317,2629,NA
"975","13188","2020-03-11","0",787,226,NA
"976","13188","2020-03-12","0",2464,4794,30
"977","13188","2020-03-13","0",330,947,2685
"978","13188","2020-03-14","1",NA,NA,NA
"979","13188","2020-03-15","1",NA,NA,NA
"980","13188","2020-03-16","0",1131,6173,25
"981","13188","2020-03-17","0",3493,3001,1572
"982","13188","2020-03-18","0",38389,1614,0
"983","13188","2020-03-19","0",6489,6085,1916
"984","13188","2020-03-20","0",846,3506,0
"985","13188","2020-03-21","1",10630,5774,NA
"986","13188","2020-03-22","1",4258,13097,0
"987","13188","2020-03-23","0",NA,NA,NA
"988","13188","2020-03-24","0",235,2514,1153
"989","13188","2020-03-25","0",NA,NA,NA
"990","13188","2020-03-26","0",NA,NA,170
"991","13188","2020-03-27","0",9431,6990,1430
"992","13188","2020-03-28","1",6511,5607,NA
"993","13188","2020-03-29","1",9358,9455,358
"994","13188","2020-03-30","0",NA,NA,NA
"995","13188","2020-03-31","0",2166,5731,2473
"996","13188","2020-04-01","0",NA,NA,NA
"997","13188","2020-04-02","0",3790,12083,213
"998","13188","2020-04-03","0",NA,NA,54
"999","13188","2020-04-04","1",837,1429,2135
"1000","13188","2020-04-05","1",471,5217,13
"1001","13188","2020-04-06","0",NA,NA,887
"1002","13188","2020-04-07","0",3,3130,2799
"1003","13188","2020-04-08","0",1196,3390,1647
"1004","13188","2020-04-09","0",1931,13641,0
"1005","13188","2020-04-10","0",NA,NA,217
"1006","13188","2020-04-11","1",544,105,2062
"1007","13188","2020-04-13","0",1330,3793,95
"1008","13188","2020-04-14","0",NA,NA,28
"1009","13188","2020-04-15","0",1093,2380,1330
"1010","13188","2020-04-16","0",7131,14661,1425
"1011","13188","2020-04-17","0",2298,6150,5752
"1012","13188","2020-04-18","1",1280,4556,26
"1013","13188","2020-04-19","1",1417,5031,348
"1014","13188","2020-04-20","0",NA,NA,NA
"1015","13188","2020-04-21","0",NA,NA,NA
"1016","13188","2020-04-22","0",4384,18017,1538
"1017","13188","2020-04-23","0",326,710,27
"1018","13188","2020-04-24","0",0,96,0
"1019","13188","2020-04-25","1",274,336,0
"1020","13188","2020-04-26","1",5516,7518,2291
"1021","13676","2020-02-01",NA,NA,NA,NA
"1022","13676","2020-02-02",NA,NA,NA,NA
"1023","13676","2020-02-03",NA,NA,NA,NA
"1024","13676","2020-02-04",NA,NA,NA,NA
"1025","13676","2020-02-05",NA,NA,NA,NA
"1026","13676","2020-02-06",NA,NA,NA,NA
"1027","13676","2020-02-07",NA,NA,NA,NA
"1028","13676","2020-02-08",NA,NA,NA,NA
"1029","13676","2020-02-09",NA,NA,NA,NA
"1030","13676","2020-02-10",NA,NA,NA,NA
"1031","13676","2020-02-11",NA,NA,NA,NA
"1032","13676","2020-02-12",NA,NA,NA,NA
"1033","13676","2020-02-13",NA,NA,NA,NA
"1034","13676","2020-02-14",NA,NA,NA,NA
"1035","13676","2020-02-15",NA,NA,NA,NA
"1036","13676","2020-02-16",NA,NA,NA,NA
"1037","13676","2020-02-17",NA,NA,NA,NA
"1038","13676","2020-02-18",NA,NA,NA,NA
"1039","13676","2020-02-19",NA,NA,NA,NA
"1040","13676","2020-02-20",NA,NA,NA,NA
"1041","13676","2020-02-21",NA,NA,NA,NA
"1042","13676","2020-02-22",NA,NA,NA,NA
"1043","13676","2020-02-23",NA,NA,NA,NA
"1044","13676","2020-02-24","0",2335,6442,12681
"1045","13676","2020-02-25","0",NA,NA,14519
"1046","13676","2020-02-26","0",1914,3049,18403
"1047","13676","2020-02-27","0",19150,3076,8368
"1048","13676","2020-02-28","0",NA,NA,NA
"1049","13676","2020-02-29","1",2376,264,NA
"1050","13676","2020-03-01","1",NA,NA,NA
"1051","13676","2020-03-02","0",NA,NA,2429
"1052","13676","2020-03-03","0",44,109,NA
"1053","13676","2020-03-04","0",998,3,0
"1054","13676","2020-03-05","0",NA,NA,NA
"1055","13676","2020-03-06","0",1215,3053,3332
"1056","13676","2020-03-07","1",1469,5073,NA
"1057","13676","2020-03-08","1",NA,NA,NA
"1058","13676","2020-03-09","0",14288,582,7341
"1059","13676","2020-03-10","0",493,1191,6252
"1060","13676","2020-03-11","0",NA,NA,13815
"1061","13676","2020-03-12","0",589,189,4080
"1062","13676","2020-03-13","0",4234,6170,927
"1063","13676","2020-03-14","1",980,1597,919
"1064","13676","2020-03-15","1",675,3632,6569
"1065","13676","2020-03-16","0",NA,NA,1335
"1066","13676","2020-03-17","0",3585,4721,1662
"1067","13676","2020-03-18","0",NA,NA,364
"1068","13676","2020-03-19","0",1226,18316,620
